worker_id,week_start,week_index,platform,archetype,hours_worked,trips_completed,gross_earnings,fuel_cost,net_earnings,is_shock_week
153,2024-06-03,22,Uber,full_time_driver,53.1,71,9103.52,966.96,8136.56,False
153,2024-06-10,23,Uber,full_time_driver,65.8,91,11217.07,1107.8,10109.27,False
153,2024-06-17,24,Uber,full_time_driver,29.7,51,5134.12,617.8,4516.31,False
153,2024-06-24,25,Uber,full_time_driver,37.8,50,6445.8,823.75,5622.05,False
153,2024-07-01,26,Uber,full_time_driver,25.5,40,4448.67,385.8,4062.87,False
153,2024-07-08,27,Uber,full_time_driver,47.3,65,8195.06,971.87,7223.19,False
153,2024-07-15,28,Uber,full_time_driver,41.9,57,7225.27,825.01,6400.27,False
153,2024-07-22,29,Uber,full_time_driver,28.5,35,4953.45,637.6,4315.85,False
153,2024-07-29,30,Uber,full_time_driver,29.9,41,5201.13,458.72,4742.41,False
153,2024-08-05,31,Uber,full_time_driver,48.1,62,8206.6,1136.5,7070.09,False
153,2024-08-12,32,Uber,full_time_driver,57.0,67,9829.67,1369.9,8459.78,False
153,2024-08-19,33,Uber,full_time_driver,64.5,87,11391.16,1053.62,10337.54,False
153,2024-08-26,34,Uber,full_time_driver,41.0,73,7079.79,872.17,6207.62,False
153,2024-09-02,35,Uber,full_time_driver,59.5,85,10145.75,1466.83,8678.92,False
153,2024-09-09,36,Uber,full_time_driver,48.7,87,8668.63,1187.79,7480.83,False
153,2024-09-16,37,Uber,full_time_driver,49.4,68,8655.89,888.94,7766.95,False
153,2024-09-23,38,Uber,full_time_driver,33.1,44,5783.6,506.19,5277.41,False
153,2024-09-30,39,Uber,full_time_driver,39.5,60,6687.93,859.88,5828.06,False
153,2024-10-07,40,Uber,full_time_driver,63.1,91,11177.18,1108.13,10069.05,False
153,2024-10-14,41,Uber,full_time_driver,61.9,85,10814.68,1322.33,9492.35,False
153,2024-10-21,42,Uber,full_time_driver,47.3,60,8248.88,987.94,7260.94,False
153,2024-10-28,43,Uber,full_time_driver,8.8,13,1385.61,179.62,1205.98,True
153,2024-11-04,44,Uber,full_time_driver,68.8,123,11779.85,1145.92,10633.93,False
153,2024-11-11,45,Uber,full_time_driver,45.9,71,7931.31,1118.88,6812.43,False
153,2024-11-18,46,Uber,full_time_driver,27.2,42,4707.34,620.62,4086.71,False
153,2024-11-25,47,Uber,full_time_driver,57.8,91,9784.11,1419.46,8364.65,False
153,2024-12-02,48,Uber,full_time_driver,80.6,92,13826.2,1224.2,12602.0,False
153,2024-12-09,49,Uber,full_time_driver,61.9,95,10972.0,1306.68,9665.33,False
153,2024-12-16,50,Uber,full_time_driver,63.6,83,10942.56,1588.53,9354.03,False
153,2024-12-23,51,Uber,full_time_driver,88.0,117,15702.98,1427.37,14275.61,False
153,2024-12-30,52,Uber,full_time_driver,24.6,31,4252.23,441.31,3810.92,False
153,2025-01-06,53,Uber,full_time_driver,49.6,64,8452.93,955.88,7497.05,False
153,2025-01-13,54,Uber,full_time_driver,69.4,94,11994.69,1099.74,10894.95,False
153,2025-01-20,55,Uber,full_time_driver,53.0,65,8924.11,848.75,8075.36,False
153,2025-01-27,56,Uber,full_time_driver,39.6,52,6735.58,678.37,6057.21,False
153,2025-02-03,57,Uber,full_time_driver,45.9,71,8131.93,1055.2,7076.73,False
153,2025-02-10,58,Uber,full_time_driver,59.4,89,10150.15,1469.85,8680.3,False
153,2025-02-17,59,Uber,full_time_driver,24.9,31,4309.49,400.61,3908.88,False
153,2025-02-24,60,Uber,full_time_driver,63.6,102,11097.37,1384.73,9712.64,False
153,2025-03-03,61,Uber,full_time_driver,45.6,58,7929.98,854.37,7075.61,False
153,2025-03-10,62,Uber,full_time_driver,59.0,69,9865.45,1337.39,8528.06,False
153,2025-03-17,63,Uber,full_time_driver,41.4,74,7348.97,624.32,6724.65,False
153,2025-03-24,64,Uber,full_time_driver,39.5,57,7165.33,692.6,6472.74,False
153,2025-03-31,65,Uber,full_time_driver,39.7,67,6731.33,656.7,6074.63,False
153,2025-04-07,66,Uber,full_time_driver,59.1,95,10076.04,1382.72,8693.32,False
153,2025-04-14,67,Uber,full_time_driver,65.8,117,11216.77,1449.06,9767.71,False
153,2025-04-21,68,Uber,full_time_driver,43.4,67,7305.27,821.64,6483.62,False
153,2025-04-28,69,Uber,full_time_driver,52.6,56,9016.94,980.31,8036.63,False
153,2025-05-05,70,Uber,full_time_driver,30.6,34,5177.84,612.99,4564.85,False
153,2025-05-12,71,Uber,full_time_driver,30.8,32,5476.04,562.9,4913.15,False
153,2025-05-19,72,Uber,full_time_driver,100.3,160,17615.69,2241.46,15374.22,False
153,2025-05-26,73,Uber,full_time_driver,63.2,92,11348.35,1122.07,10226.28,False
153,2025-06-02,74,Uber,full_time_driver,41.1,69,7519.43,754.67,6764.76,False
153,2025-06-09,75,Uber,full_time_driver,21.7,24,3700.28,453.03,3247.25,False
153,2025-06-16,76,Uber,full_time_driver,47.2,81,8328.97,1146.36,7182.61,False
153,2025-06-23,77,Uber,full_time_driver,35.4,62,5974.78,618.89,5355.9,False
153,2025-06-30,78,Uber,full_time_driver,56.1,59,9919.84,1134.62,8785.22,False
153,2025-07-07,79,Uber,full_time_driver,65.8,116,11472.45,1443.94,10028.51,False
153,2025-07-14,80,Uber,full_time_driver,55.2,68,9395.16,1149.65,8245.5,False
153,2025-07-21,81,Uber,full_time_driver,38.5,54,6450.64,742.84,5707.81,False
153,2025-07-28,82,Uber,full_time_driver,34.4,59,5708.11,597.13,5110.98,False
153,2025-08-04,83,Uber,full_time_driver,38.4,57,6864.17,587.55,6276.63,False
153,2025-08-11,84,Uber,full_time_driver,49.8,84,8277.3,972.12,7305.18,False
153,2025-08-18,85,Uber,full_time_driver,41.1,48,7634.25,693.73,6940.52,False
153,2025-08-25,86,Uber,full_time_driver,40.9,52,7169.12,864.53,6304.6,False
153,2025-09-01,87,Uber,full_time_driver,39.0,59,6819.98,819.89,6000.09,False
153,2025-09-08,88,Uber,full_time_driver,39.1,42,6873.64,852.73,6020.92,False
153,2025-09-15,89,Uber,full_time_driver,19.2,25,3529.75,439.53,3090.22,False
153,2025-09-22,90,Uber,full_time_driver,63.6,69,11193.59,965.3,10228.29,False
153,2025-09-29,91,Uber,full_time_driver,58.0,59,9589.4,980.4,8609.0,False
153,2025-10-06,92,Uber,full_time_driver,58.1,67,10201.88,1169.85,9032.03,False
153,2025-10-13,93,Uber,full_time_driver,65.8,94,10889.02,1230.04,9658.98,False
153,2025-10-20,94,Uber,full_time_driver,71.3,119,12988.89,1373.11,11615.78,False
153,2025-10-27,95,Uber,full_time_driver,90.5,108,15828.97,2149.04,13679.93,False
153,2025-11-03,96,Uber,full_time_driver,45.0,53,8416.38,987.75,7428.63,False
153,2025-11-10,97,Uber,full_time_driver,71.0,72,12172.16,1271.36,10900.8,False
153,2025-11-17,98,Uber,full_time_driver,24.0,37,4065.11,388.98,3676.13,False
153,2025-11-24,99,Uber,full_time_driver,73.3,125,12811.51,1825.77,10985.75,False
153,2025-12-01,100,Uber,full_time_driver,40.0,46,7074.25,936.21,6138.03,False
153,2025-12-08,101,Uber,full_time_driver,91.7,111,15127.79,1607.35,13520.44,False
153,2025-12-15,102,Uber,full_time_driver,60.4,85,10042.88,1109.83,8933.05,False
153,2025-12-22,103,Uber,full_time_driver,40.9,51,7138.0,873.76,6264.25,False
154,2024-01-01,0,UrbanCompany,multi_platform,38.9,56,7102.86,715.04,6387.81,False
154,2024-01-08,1,UrbanCompany,multi_platform,35.3,36,6453.57,786.61,5666.96,False
154,2024-01-15,2,UrbanCompany,multi_platform,105.3,175,19252.92,2486.65,16766.26,False
154,2024-01-22,3,UrbanCompany,multi_platform,59.4,94,10838.65,1141.64,9697.01,False
154,2024-01-29,4,UrbanCompany,multi_platform,62.9,110,11515.74,1256.1,10259.64,False
154,2024-02-05,5,UrbanCompany,multi_platform,56.1,76,10293.24,1368.87,8924.37,False
154,2024-02-12,6,UrbanCompany,multi_platform,72.4,85,13197.6,1525.95,11671.65,False
154,2024-02-19,7,UrbanCompany,multi_platform,58.7,96,10713.79,900.35,9813.44,False
154,2024-02-26,8,UrbanCompany,multi_platform,67.1,87,12243.71,1200.63,11043.09,False
154,2024-03-04,9,UrbanCompany,multi_platform,36.6,45,6658.8,765.75,5893.05,False
154,2024-03-11,10,UrbanCompany,multi_platform,30.7,48,5612.68,743.87,4868.81,False
154,2024-03-18,11,UrbanCompany,multi_platform,47.6,67,8722.89,933.36,7789.54,False
154,2024-03-25,12,UrbanCompany,multi_platform,28.1,37,5168.03,613.25,4554.77,False
154,2024-04-01,13,UrbanCompany,multi_platform,46.3,52,8514.46,1060.66,7453.8,False
154,2024-04-08,14,UrbanCompany,multi_platform,71.9,87,13192.49,1174.02,12018.47,False
154,2024-04-15,15,UrbanCompany,multi_platform,56.9,75,10358.04,1315.56,9042.48,False
154,2024-04-22,16,UrbanCompany,multi_platform,64.8,69,11837.01,1100.2,10736.81,False
154,2024-04-29,17,UrbanCompany,multi_platform,64.6,83,11943.28,1287.0,10656.28,False
154,2024-05-06,18,UrbanCompany,multi_platform,46.0,55,8475.9,787.62,7688.29,False
154,2024-05-13,19,UrbanCompany,multi_platform,47.2,69,8677.98,1088.97,7589.01,False
154,2024-05-20,20,UrbanCompany,multi_platform,50.1,51,9127.97,917.38,8210.59,False
154,2024-05-27,21,UrbanCompany,multi_platform,54.3,72,9959.01,1289.79,8669.22,False
154,2024-06-03,22,UrbanCompany,multi_platform,35.6,53,6510.59,677.42,5833.17,False
154,2024-06-10,23,UrbanCompany,multi_platform,32.9,33,6128.39,673.14,5455.26,False
154,2024-06-17,24,UrbanCompany,multi_platform,52.9,86,9623.4,1188.15,8435.25,False
154,2024-06-24,25,UrbanCompany,multi_platform,30.6,42,5631.59,480.54,5151.05,False
154,2024-07-01,26,UrbanCompany,multi_platform,37.4,64,6753.69,791.22,5962.47,False
154,2024-07-08,27,UrbanCompany,multi_platform,30.3,51,5469.06,675.69,4793.36,False
154,2024-07-15,28,UrbanCompany,multi_platform,63.3,110,11567.81,1137.68,10430.12,False
154,2024-07-22,29,UrbanCompany,multi_platform,61.3,73,11392.68,1049.52,10343.16,False
154,2024-07-29,30,UrbanCompany,multi_platform,52.2,62,9466.11,971.23,8494.88,False
154,2024-08-05,31,UrbanCompany,multi_platform,39.1,42,7211.36,805.65,6405.71,False
154,2024-08-12,32,UrbanCompany,multi_platform,76.4,99,14281.47,1551.94,12729.52,False
154,2024-08-19,33,UrbanCompany,multi_platform,32.0,32,5941.39,587.56,5353.83,False
154,2024-08-26,34,UrbanCompany,multi_platform,34.6,44,6527.57,757.71,5769.87,False
154,2024-09-02,35,UrbanCompany,multi_platform,35.2,53,6496.86,740.7,5756.17,False
154,2024-09-09,36,UrbanCompany,multi_platform,5.6,9,945.88,109.01,836.87,True
154,2024-09-16,37,UrbanCompany,multi_platform,41.1,44,7445.93,691.87,6754.07,False
154,2024-09-23,38,UrbanCompany,multi_platform,44.2,46,8019.85,1097.28,6922.57,False
154,2024-09-30,39,UrbanCompany,multi_platform,53.3,73,9642.22,1238.93,8403.29,False
154,2024-10-07,40,UrbanCompany,multi_platform,45.5,48,8437.89,1095.89,7342.01,False
154,2024-10-14,41,UrbanCompany,multi_platform,61.7,70,11423.81,1151.87,10271.94,False
154,2024-10-21,42,UrbanCompany,multi_platform,41.7,58,7611.12,938.41,6672.71,False
154,2024-10-28,43,UrbanCompany,multi_platform,46.4,59,8808.97,937.18,7871.78,False
154,2024-11-04,44,UrbanCompany,multi_platform,62.7,88,11296.75,1092.12,10204.63,False
154,2024-11-11,45,UrbanCompany,multi_platform,72.2,83,13699.47,1339.93,12359.54,False
154,2024-11-18,46,UrbanCompany,multi_platform,49.8,87,9309.13,1215.93,8093.2,False
154,2024-11-25,47,UrbanCompany,multi_platform,74.5,103,13726.97,1276.63,12450.35,False
154,2024-12-02,48,UrbanCompany,multi_platform,50.3,73,9131.69,1076.45,8055.24,False
154,2024-12-09,49,UrbanCompany,multi_platform,53.9,91,9828.84,1224.73,8604.11,False
154,2024-12-16,50,UrbanCompany,multi_platform,63.7,82,11744.19,1336.73,10407.46,False
154,2024-12-23,51,UrbanCompany,multi_platform,40.5,70,7303.59,941.44,6362.15,False
154,2024-12-30,52,UrbanCompany,multi_platform,54.7,58,9937.71,979.5,8958.21,False
154,2025-01-06,53,UrbanCompany,multi_platform,33.2,53,5912.46,792.83,5119.62,False
154,2025-01-13,54,UrbanCompany,multi_platform,110.5,168,19701.51,1906.17,17795.34,False
154,2025-01-20,55,UrbanCompany,multi_platform,91.9,118,16967.33,1528.92,15438.42,False
154,2025-01-27,56,UrbanCompany,multi_platform,88.0,140,16067.86,1729.37,14338.49,False
154,2025-02-03,57,UrbanCompany,multi_platform,34.1,35,6556.67,545.14,6011.53,False
154,2025-02-10,58,UrbanCompany,multi_platform,51.5,62,9353.66,776.79,8576.87,False
154,2025-02-17,59,UrbanCompany,multi_platform,87.8,89,16702.37,2169.72,14532.65,False
154,2025-02-24,60,UrbanCompany,multi_platform,27.0,43,4953.06,450.72,4502.34,False
154,2025-03-03,61,UrbanCompany,multi_platform,37.0,56,6824.52,602.27,6222.26,False
154,2025-03-10,62,UrbanCompany,multi_platform,59.4,66,10945.31,1383.88,9561.43,False
154,2025-03-17,63,UrbanCompany,multi_platform,37.1,64,6913.25,592.46,6320.79,False
154,2025-03-24,64,UrbanCompany,multi_platform,42.6,45,8238.07,981.95,7256.13,False
154,2025-03-31,65,UrbanCompany,multi_platform,51.8,61,9542.95,818.12,8724.83,False
154,2025-04-07,66,UrbanCompany,multi_platform,52.9,77,10261.93,1206.11,9055.82,False
154,2025-04-14,67,UrbanCompany,multi_platform,46.6,77,8456.56,1119.43,7337.13,False
154,2025-04-21,68,UrbanCompany,multi_platform,57.9,99,11162.75,1327.07,9835.69,False
154,2025-04-28,69,UrbanCompany,multi_platform,74.7,78,14396.33,1269.04,13127.29,False
154,2025-05-05,70,UrbanCompany,multi_platform,71.7,117,13615.86,1239.65,12376.21,False
154,2025-05-12,71,UrbanCompany,multi_platform,46.6,62,8805.71,794.18,8011.53,False
154,2025-05-19,72,UrbanCompany,multi_platform,63.8,108,12252.35,971.66,11280.69,False
154,2025-05-26,73,UrbanCompany,multi_platform,55.1,69,10284.4,833.66,9450.74,False
154,2025-06-02,74,UrbanCompany,multi_platform,64.8,107,12012.84,1620.1,10392.75,False
154,2025-06-09,75,UrbanCompany,multi_platform,53.2,81,10159.24,1272.9,8886.34,False
154,2025-06-16,76,UrbanCompany,multi_platform,51.2,56,9430.1,1212.74,8217.35,False
154,2025-06-23,77,UrbanCompany,multi_platform,57.1,69,10791.27,1018.38,9772.89,False
154,2025-06-30,78,UrbanCompany,multi_platform,37.8,38,6687.75,746.91,5940.83,False
154,2025-07-07,79,UrbanCompany,multi_platform,79.8,109,15015.99,1799.33,13216.66,False
154,2025-07-14,80,UrbanCompany,multi_platform,52.3,64,9437.32,944.23,8493.1,False
154,2025-07-21,81,UrbanCompany,multi_platform,21.2,36,3801.29,381.85,3419.44,False
154,2025-07-28,82,UrbanCompany,multi_platform,55.4,80,10592.06,1011.52,9580.54,False
154,2025-08-04,83,UrbanCompany,multi_platform,22.6,33,4412.21,376.69,4035.51,False
154,2025-08-11,84,UrbanCompany,multi_platform,51.8,68,9800.18,984.38,8815.81,False
154,2025-08-18,85,UrbanCompany,multi_platform,43.1,59,8032.95,775.46,7257.5,False
154,2025-08-25,86,UrbanCompany,multi_platform,49.9,84,9403.52,1118.13,8285.39,False
154,2025-09-01,87,UrbanCompany,multi_platform,43.5,65,8406.73,665.41,7741.32,False
154,2025-09-08,88,UrbanCompany,multi_platform,32.5,45,6066.63,564.61,5502.02,False
154,2025-09-15,89,UrbanCompany,multi_platform,57.0,69,10562.36,1042.59,9519.77,False
154,2025-09-22,90,UrbanCompany,multi_platform,24.7,43,4877.77,570.44,4307.33,False
154,2025-09-29,91,UrbanCompany,multi_platform,68.9,102,12680.47,1252.05,11428.43,False
154,2025-10-06,92,UrbanCompany,multi_platform,53.0,74,10283.42,1118.84,9164.59,False
154,2025-10-13,93,UrbanCompany,multi_platform,29.3,38,5382.54,559.2,4823.34,False
154,2025-10-20,94,UrbanCompany,multi_platform,51.5,57,9362.23,1126.05,8236.18,False
154,2025-10-27,95,UrbanCompany,multi_platform,81.8,96,14753.08,1549.81,13203.28,False
154,2025-11-03,96,UrbanCompany,multi_platform,81.4,81,14788.04,1708.87,13079.17,False
154,2025-11-10,97,UrbanCompany,multi_platform,83.0,83,16218.22,1431.15,14787.06,False
154,2025-11-17,98,UrbanCompany,multi_platform,63.7,110,12150.36,1211.87,10938.49,False
154,2025-11-24,99,UrbanCompany,multi_platform,41.4,72,8121.28,920.14,7201.13,False
154,2025-12-01,100,UrbanCompany,multi_platform,80.2,110,15590.25,1325.93,14264.32,False
154,2025-12-08,101,UrbanCompany,multi_platform,54.5,67,10516.06,1099.86,9416.2,False
154,2025-12-15,102,UrbanCompany,multi_platform,24.9,35,4449.6,439.16,4010.44,False
154,2025-12-22,103,UrbanCompany,multi_platform,63.5,65,11048.53,1251.61,9796.92,False
155,2024-01-01,0,Swiggy,part_time_delivery,21.0,28,6248.01,232.95,6015.06,False
155,2024-01-08,1,Swiggy,part_time_delivery,52.4,88,15559.16,275.39,15283.77,False
155,2024-01-15,2,Swiggy,part_time_delivery,1.3,1,199.92,12.81,187.11,True
155,2024-01-22,3,Swiggy,part_time_delivery,45.4,71,13490.96,397.3,13093.66,False
155,2024-01-29,4,Swiggy,part_time_delivery,25.6,34,7604.44,184.45,7419.99,False
155,2024-02-05,5,Swiggy,part_time_delivery,4.1,6,46.43,47.53,0.0,True
155,2024-02-12,6,Swiggy,part_time_delivery,24.9,37,7404.78,282.82,7121.96,False
155,2024-02-19,7,Swiggy,part_time_delivery,21.9,33,6519.91,147.0,6372.91,False
155,2024-02-26,8,Swiggy,part_time_delivery,14.9,21,4449.69,85.57,4364.12,False
155,2024-03-04,9,Swiggy,part_time_delivery,22.5,37,6691.76,162.43,6529.33,False
155,2024-03-11,10,Swiggy,part_time_delivery,28.2,37,8412.62,221.47,8191.14,False
155,2024-03-18,11,Swiggy,part_time_delivery,16.2,16,4834.45,139.89,4694.56,False
155,2024-03-25,12,Swiggy,part_time_delivery,16.1,22,4808.39,173.47,4634.93,False
155,2024-04-01,13,Swiggy,part_time_delivery,15.3,18,4557.84,182.84,4375.0,False
155,2024-04-08,14,Swiggy,part_time_delivery,22.7,27,6738.3,181.41,6556.89,False
155,2024-04-15,15,Swiggy,part_time_delivery,19.8,28,5891.65,185.98,5705.67,False
155,2024-04-22,16,Swiggy,part_time_delivery,32.1,38,9514.13,177.82,9336.3,False
155,2024-04-29,17,Swiggy,part_time_delivery,16.9,25,5087.77,127.5,4960.27,False
155,2024-05-06,18,Swiggy,part_time_delivery,4.7,8,1410.27,23.95,1386.31,False
155,2024-05-13,19,Swiggy,part_time_delivery,26.0,36,7725.23,236.12,7489.11,False
155,2024-05-20,20,Swiggy,part_time_delivery,30.3,38,9114.8,248.51,8866.29,False
155,2024-05-27,21,Swiggy,part_time_delivery,24.8,31,7463.54,201.65,7261.89,False
155,2024-06-03,22,Swiggy,part_time_delivery,34.5,55,10333.71,373.75,9959.96,False
155,2024-06-10,23,Swiggy,part_time_delivery,19.0,28,5628.79,209.82,5418.97,False
155,2024-06-17,24,Swiggy,part_time_delivery,6.2,6,1855.96,37.85,1818.11,False
155,2024-06-24,25,Swiggy,part_time_delivery,19.1,30,5727.25,178.66,5548.59,False
155,2024-07-01,26,Swiggy,part_time_delivery,17.3,22,5219.13,172.69,5046.44,False
155,2024-07-08,27,Swiggy,part_time_delivery,24.8,26,7379.89,132.12,7247.77,False
155,2024-07-15,28,Swiggy,part_time_delivery,14.5,25,4283.91,75.11,4208.79,False
155,2024-07-22,29,Swiggy,part_time_delivery,18.1,31,5487.63,164.71,5322.93,False
155,2024-07-29,30,Swiggy,part_time_delivery,20.2,21,6050.67,181.23,5869.45,False
155,2024-08-05,31,Swiggy,part_time_delivery,27.3,41,8164.11,193.95,7970.16,False
155,2024-08-12,32,Swiggy,part_time_delivery,26.9,26,8148.03,301.05,7846.98,False
155,2024-08-19,33,Swiggy,part_time_delivery,2.5,2,637.11,29.85,607.26,True
155,2024-08-26,34,Swiggy,part_time_delivery,29.2,41,8642.9,283.86,8359.04,False
155,2024-09-02,35,Swiggy,part_time_delivery,13.9,18,4110.2,162.89,3947.31,False
155,2024-09-09,36,Swiggy,part_time_delivery,30.6,44,8972.07,182.68,8789.39,False
155,2024-09-16,37,Swiggy,part_time_delivery,16.3,23,4898.41,150.86,4747.55,False
155,2024-09-23,38,Swiggy,part_time_delivery,11.8,17,3591.48,112.15,3479.33,False
155,2024-09-30,39,Swiggy,part_time_delivery,13.0,14,3821.71,110.52,3711.2,False
155,2024-10-07,40,Swiggy,part_time_delivery,48.8,71,14551.82,376.04,14175.77,False
155,2024-10-14,41,Swiggy,part_time_delivery,29.8,41,8913.22,264.7,8648.53,False
155,2024-10-21,42,Swiggy,part_time_delivery,8.0,10,2335.37,64.53,2270.84,False
155,2024-10-28,43,Swiggy,part_time_delivery,24.9,25,7639.21,220.78,7418.44,False
155,2024-11-04,44,Swiggy,part_time_delivery,58.0,70,17943.54,535.95,17407.59,False
155,2024-11-11,45,Swiggy,part_time_delivery,25.0,40,7679.84,234.47,7445.38,False
155,2024-11-18,46,Swiggy,part_time_delivery,8.0,10,2400.99,70.05,2330.95,False
155,2024-11-25,47,Swiggy,part_time_delivery,25.7,27,7990.61,189.27,7801.34,False
155,2024-12-02,48,Swiggy,part_time_delivery,24.3,34,7490.54,213.48,7277.06,False
155,2024-12-09,49,Swiggy,part_time_delivery,43.3,65,13457.66,368.76,13088.9,False
155,2024-12-16,50,Swiggy,part_time_delivery,22.5,30,6750.65,141.13,6609.53,False
155,2024-12-23,51,Swiggy,part_time_delivery,35.7,39,10412.66,428.25,9984.4,False
155,2024-12-30,52,Swiggy,part_time_delivery,38.1,47,11583.97,205.34,11378.62,False
155,2025-01-06,53,Swiggy,part_time_delivery,18.0,24,5287.01,185.67,5101.34,False
155,2025-01-13,54,Swiggy,part_time_delivery,7.2,10,2162.4,68.69,2093.71,False
155,2025-01-20,55,Swiggy,part_time_delivery,24.2,24,7351.91,174.68,7177.23,False
155,2025-01-27,56,Swiggy,part_time_delivery,52.7,68,15673.93,381.58,15292.35,False
155,2025-02-03,57,Swiggy,part_time_delivery,16.8,22,4886.58,117.86,4768.72,False
155,2025-02-10,58,Swiggy,part_time_delivery,26.7,44,8350.72,173.55,8177.17,False
155,2025-02-17,59,Swiggy,part_time_delivery,4.8,6,1423.91,36.92,1386.99,False
155,2025-02-24,60,Swiggy,part_time_delivery,21.7,25,6265.74,140.58,6125.16,False
155,2025-03-03,61,Swiggy,part_time_delivery,27.9,29,8532.1,273.53,8258.58,False
155,2025-03-10,62,Swiggy,part_time_delivery,33.6,49,10462.81,392.73,10070.08,False
155,2025-03-17,63,Swiggy,part_time_delivery,13.6,14,4219.94,85.71,4134.23,False
155,2025-03-24,64,Swiggy,part_time_delivery,27.9,47,8638.96,199.79,8439.16,False
155,2025-03-31,65,Swiggy,part_time_delivery,19.9,35,6251.64,181.88,6069.76,False
155,2025-04-07,66,Swiggy,part_time_delivery,36.8,58,10699.3,389.97,10309.33,False
155,2025-04-14,67,Swiggy,part_time_delivery,14.6,22,4426.06,129.34,4296.72,False
155,2025-04-21,68,Swiggy,part_time_delivery,17.9,29,5282.93,165.69,5117.24,False
155,2025-04-28,69,Swiggy,part_time_delivery,19.9,30,5794.66,171.15,5623.52,False
155,2025-05-05,70,Swiggy,part_time_delivery,18.5,31,5743.7,107.84,5635.86,False
155,2025-05-12,71,Swiggy,part_time_delivery,22.6,23,6787.38,171.33,6616.05,False
155,2025-05-19,72,Swiggy,part_time_delivery,28.8,47,8900.2,193.79,8706.41,False
155,2025-05-26,73,Swiggy,part_time_delivery,32.5,32,9530.32,290.61,9239.7,False
155,2025-06-02,74,Swiggy,part_time_delivery,22.2,35,6411.4,226.28,6185.12,False
155,2025-06-09,75,Swiggy,part_time_delivery,38.7,60,11300.98,462.04,10838.94,False
155,2025-06-16,76,Swiggy,part_time_delivery,18.4,22,5442.44,145.16,5297.27,False
155,2025-06-23,77,Swiggy,part_time_delivery,27.1,43,8069.04,303.17,7765.87,False
155,2025-06-30,78,Swiggy,part_time_delivery,4.4,5,629.02,51.35,577.67,True
155,2025-07-07,79,Swiggy,part_time_delivery,22.3,37,7115.33,263.59,6851.75,False
155,2025-07-14,80,Swiggy,part_time_delivery,18.8,23,5757.79,160.63,5597.16,False
155,2025-07-21,81,Swiggy,part_time_delivery,1.0,1,301.41,8.18,293.23,False
155,2025-07-28,82,Swiggy,part_time_delivery,10.0,13,3194.19,64.67,3129.52,False
155,2025-08-04,83,Swiggy,part_time_delivery,20.3,35,6001.4,208.32,5793.08,False
155,2025-08-11,84,Swiggy,part_time_delivery,26.2,28,7747.93,160.19,7587.75,False
155,2025-08-18,85,Swiggy,part_time_delivery,27.1,32,8416.71,272.46,8144.25,False
155,2025-08-25,86,Swiggy,part_time_delivery,13.4,22,3873.68,144.13,3729.56,False
155,2025-09-01,87,Swiggy,part_time_delivery,12.1,17,3467.31,99.29,3368.02,False
155,2025-09-08,88,Swiggy,part_time_delivery,34.6,39,10998.0,215.94,10782.06,False
155,2025-09-15,89,Swiggy,part_time_delivery,22.7,34,6660.39,144.88,6515.52,False
155,2025-09-22,90,Swiggy,part_time_delivery,28.6,34,8695.7,198.58,8497.12,False
155,2025-09-29,91,Swiggy,part_time_delivery,24.2,42,7802.99,213.88,7589.11,False
155,2025-10-06,92,Swiggy,part_time_delivery,30.3,53,9281.19,249.89,9031.29,False
155,2025-10-13,93,Swiggy,part_time_delivery,30.5,53,9710.31,334.12,9376.19,False
155,2025-10-20,94,Swiggy,part_time_delivery,26.1,27,7495.81,144.65,7351.16,False
155,2025-10-27,95,Swiggy,part_time_delivery,25.1,28,7263.99,126.71,7137.28,False
155,2025-11-03,96,Swiggy,part_time_delivery,22.0,31,6624.67,259.85,6364.82,False
155,2025-11-10,97,Swiggy,part_time_delivery,40.6,54,11978.11,207.29,11770.82,False
155,2025-11-17,98,Swiggy,part_time_delivery,41.0,62,12215.76,220.02,11995.74,False
155,2025-11-24,99,Swiggy,part_time_delivery,27.7,28,8629.95,323.29,8306.66,False
155,2025-12-01,100,Swiggy,part_time_delivery,31.3,32,9616.45,191.3,9425.14,False
155,2025-12-08,101,Swiggy,part_time_delivery,21.9,37,6329.84,162.68,6167.16,False
155,2025-12-15,102,Swiggy,part_time_delivery,37.7,43,10833.71,433.46,10400.25,False
155,2025-12-22,103,Swiggy,part_time_delivery,36.1,39,11529.46,301.72,11227.74,False
156,2024-01-01,0,Swiggy,part_time_delivery,17.4,20,3762.51,142.93,3619.58,False
156,2024-01-08,1,Swiggy,part_time_delivery,20.2,29,4366.0,176.33,4189.66,False
156,2024-01-15,2,Swiggy,part_time_delivery,47.0,79,10137.65,348.13,9789.52,False
156,2024-01-22,3,Swiggy,part_time_delivery,26.9,37,5808.34,320.15,5488.19,False
156,2024-01-29,4,Swiggy,part_time_delivery,16.7,24,3593.88,194.6,3399.28,False
156,2024-02-05,5,Swiggy,part_time_delivery,29.7,52,6437.0,271.03,6165.97,False
156,2024-02-12,6,Swiggy,part_time_delivery,13.1,15,2842.7,152.9,2689.8,False
156,2024-02-19,7,Swiggy,part_time_delivery,17.7,31,3826.54,185.99,3640.56,False
156,2024-02-26,8,Swiggy,part_time_delivery,28.0,47,6064.45,248.8,5815.64,False
156,2024-03-04,9,Swiggy,part_time_delivery,34.4,34,7466.39,174.89,7291.5,False
